fold,param_BB_N,param_BB_K,is_Sharpe Ratio,is_Return [%],is_Return (Ann.) [%],is_Max. Drawdown [%],is_Win Rate [%],is_Profit Factor,is_# Trades,is_max_bars_close_ratio,is_signal_close_ratio,oos_Sharpe Ratio,oos_Return [%],oos_Return (Ann.) [%],oos_Max. Drawdown [%],oos_Win Rate [%],oos_Profit Factor,oos_# Trades,oos_max_bars_close_ratio,oos_signal_close_ratio,test_regime,test_close_return,test_atr_median_normalized,test_close_range_pct,test_bars,train_bars
0,10,1.5,-0.931302578286345,-9.032232785899613,-14.449309525329014,-18.62751848139701,58.87323943661972,0.8979771061103317,355.0,0.0,0.6422535211267606,-2.395454148784176,-9.361099691284448,-32.09115457595273,-14.498994935099063,55.61797752808989,0.812851869590748,178.0,0.0,0.6348314606741573,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,10,2.0,-0.1289499904923736,-1.187280554807908,-1.9606881452941538,-14.42832333501416,58.82352941176471,0.91325142495579,204.0,0.0,0.5588235294117647,0.27908706018740054,1.2699601102333284,5.094506630384776,-8.850569432343825,57.798165137614674,1.0533611946321055,109.0,0.0,0.5596330275229358,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,10,2.5,0.19810316096566644,1.0662551148559198,1.7739314299702658,-7.98953082098638,54.23728813559322,0.9239742857275433,59.0,0.0,0.4915254237288136,-1.230055102043271,-2.5637788557385677,-9.7210077229816,-4.909954964406382,48.275862068965516,0.7978426314413828,29.0,0.0,0.5862068965517241,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,10,3.0,,0.0,0.0,-0.0,,,0.0,,,,0.0,0.0,-0.0,,,0.0,,,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,14,1.5,0.03744428304181333,0.4266993343708338,0.7084150480190399,-15.463596135629054,58.50340136054422,0.9120858776098217,294.0,0.0,0.5714285714285714,0.2889302280180424,3.0579370338955427,6.094790483614099,-10.484478273819908,56.9620253164557,1.0163135857930121,158.0,0.0,0.5886075949367089,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,14,2.0,-0.31246599042602385,-3.0053498769992264,-4.933125580743947,-17.07960017240171,55.729166666666664,0.8804281155872725,192.0,0.0,0.5052083333333334,-0.10420705648256037,-0.4525070548959076,-1.7699392599365815,-9.178491429679935,55.10204081632652,0.9985922927946461,98.0,0.0,0.5,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,14,2.5,-1.0192700796188048,-5.168769182821433,-8.422701815775667,-10.636984097893265,44.44444444444444,0.7101956301858496,63.0,0.0,0.36507936507936506,-2.3228884528443516,-4.919667172573297,-18.015433456802686,-7.237680778598399,43.333333333333336,0.760344433962898,30.0,0.0,0.43333333333333335,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,14,3.0,0.058912775405909064,0.2052978283870034,0.34059198939981883,-4.994064553812594,50.0,0.9538657808036002,18.0,0.0,0.2222222222222222,-3.199474832899024,-4.169262593571004,-15.437995695244211,-5.431421375721113,25.0,0.38339897673332907,8.0,0.0,0.125,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,20,1.5,-0.41306903463703937,-4.219540664505435,-6.897981526676544,-16.81545128872318,54.23728813559322,0.9521367527766117,236.0,0.0,0.4449152542372881,-3.7042176178733017,-12.782627575824806,-41.63878735539893,-16.642709230022756,50.0,0.7685608071900666,116.0,0.0,0.3879310344827586,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,20,2.0,-1.6319020769252806,-12.986406021465873,-20.59610934977033,-24.329412531961893,45.6953642384106,0.7465119491608001,151.0,0.0,0.36423841059602646,-0.5236011712622832,-2.3144138745780567,-8.807831892142348,-9.966350186699236,53.84615384615385,0.9692941688072897,78.0,0.0,0.3974358974358974,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,20,2.5,-0.89093983782353,-6.340378048952658,-10.290822585814796,-22.6851339772043,41.86046511627907,0.6514236810614591,86.0,0.0,0.27906976744186046,-3.640960526457827,-8.853608645069903,-30.58166418723356,-10.498299390003751,36.36363636363637,0.599944916107145,33.0,0.0,0.24242424242424243,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,20,3.0,0.2889545187345919,1.1660064675676636,1.9405207236084632,-6.546155995667069,40.909090909090914,1.0992329634904652,22.0,0.0,0.2727272727272727,-3.9352621792535065,-6.219197956524999,-22.33977416017272,-7.381542288205267,23.076923076923077,0.4913173934837835,13.0,0.0,0.07692307692307693,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,28,1.5,0.8217287402034212,10.528627295090281,18.052884452983186,-17.38859759476499,54.50000000000001,1.0536921630336658,200.0,0.0,0.365,-1.204232182889515,-4.928137429587508,-18.044187686753343,-14.010497568217417,50.0,0.9652496899230131,94.0,0.0,0.35106382978723405,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,28,2.0,-1.2350694592657951,-9.934239736068749,-15.925402304364722,-25.229132670538966,43.80165289256198,0.7281638623081707,121.0,0.0,0.256198347107438,0.011390565572476316,0.04544540127514629,0.1790607421795487,-6.830161260492195,48.38709677419355,1.1045520447958468,62.0,0.0,0.1774193548387097,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,28,2.5,-1.1717992900266865,-6.662758262948425,-10.802171813103389,-18.286276659724145,46.15384615384615,0.6530856544158669,65.0,0.0,0.24615384615384617,-2.1723529862993396,-5.741171293452801,-20.769384886645515,-10.250261082578715,35.483870967741936,0.7526756695790618,31.0,0.0,0.03225806451612903,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
0,28,3.0,-1.4359661186129309,-5.8060165308426015,-9.440682730026706,-10.28866071390956,37.93103448275862,0.5520991426352991,29.0,0.0,0.10344827586206896,-2.37407344997932,-4.0348372247176485,-14.96997302003862,-6.258629778573443,33.33333333333333,0.7677058220991878,15.0,0.0,0.06666666666666667,down,-0.029260769551043477,1.2326405226071826,0.05909954675509948,1495,3044
