fold,param_DC_N,param_DC_EXIT,is_Sharpe Ratio,is_Return [%],is_Return (Ann.) [%],is_Max. Drawdown [%],is_Win Rate [%],is_Profit Factor,is_# Trades,is_max_bars_close_ratio,is_signal_close_ratio,oos_Sharpe Ratio,oos_Return [%],oos_Return (Ann.) [%],oos_Max. Drawdown [%],oos_Win Rate [%],oos_Profit Factor,oos_# Trades,oos_max_bars_close_ratio,oos_signal_close_ratio,test_regime,test_close_return,test_atr_median_normalized,test_close_range_pct,test_bars,train_bars
0,10,0.5,1.1917834504880525,23.973305718048383,43.109000163049686,-10.785260614033476,34.13461538461539,1.240146795499849,208.0,0.0,0.7980769230769231,0.09153587589428103,1.3021197526679258,2.7188682315671064,-13.621318927299097,32.407407407407405,1.0449457376500668,108.0,0.0,0.7962962962962963,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,10,1.0,0.7258944199986929,13.635686003089582,23.87288097211744,-12.970854579307556,35.483870967741936,1.2018837570614027,186.0,0.005376344086021506,0.6989247311827957,0.47848562952990265,4.615324729453574,16.5960330608516,-12.69028751325788,35.78947368421053,1.0955675852162112,95.0,0.0,0.6736842105263158,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,10,1.5,1.0049002202036583,25.661963298705317,46.355204748721945,-12.264203922413975,35.526315789473685,1.270904876408851,152.0,0.006578947368421052,0.5921052631578947,1.1042813657562798,13.212603049946251,59.12482254205269,-12.642587043508469,39.50617283950617,1.2258820345618044,81.0,0.0,0.5679012345679012,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,10,2.0,0.6990708965004147,17.391464940972394,30.734036344530292,-16.36207875852135,30.49645390070922,1.1460458520022054,141.0,0.028368794326241134,0.46808510638297873,0.2813810248062363,3.326315315169981,11.040865304666792,-16.609001221658172,37.142857142857146,0.9696977138283804,70.0,0.04285714285714286,0.42857142857142855,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,20,0.5,1.0958226155557982,23.45199814711809,42.11270431619205,-11.71418907433055,29.20353982300885,1.4134140793581216,113.0,0.02654867256637168,0.5929203539823009,0.7510549857854232,5.629947416752018,24.0685089442805,-10.666326159655814,37.93103448275862,1.167965363991179,58.0,0.0,0.6379310344827587,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,20,1.0,1.1708555152198579,26.134901297369318,47.26953395887688,-11.463723297426087,30.8411214953271,1.3282089832357846,107.0,0.037383177570093455,0.4953271028037383,0.7832179971028158,7.620316325242585,33.53148086936588,-11.68750123983524,38.18181818181819,1.1371111523144894,55.0,0.0,0.5818181818181818,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,20,1.5,1.0379159136533809,24.919582079383705,44.924523500019056,-12.455494687926405,30.097087378640776,1.2384314795977762,103.0,0.038834951456310676,0.4174757281553398,0.7859192365373556,7.917321153079136,34.98839315439988,-13.641724698045344,38.46153846153847,1.1087054950231598,52.0,0.019230769230769232,0.5,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,20,2.0,1.0400452617860236,24.84930407365663,44.78937620529604,-11.042086022510444,28.999999999999996,1.179371122139821,100.0,0.07,0.35,-0.21371579020554166,-1.6528701654979494,-6.351860374340612,-13.66336879005643,36.53846153846153,0.8885207823330901,52.0,0.057692307692307696,0.4230769230769231,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,40,0.5,-0.07797928321136696,-1.01467039239764,-1.676595396430025,-18.05807009465703,25.0,0.804949833633838,68.0,0.07352941176470588,0.23529411764705882,-0.7754748891063097,-4.485719885994028,-16.532201692969494,-12.03624200206761,29.411764705882355,0.7343805402703757,34.0,0.058823529411764705,0.29411764705882354,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,40,1.0,-0.33118743674467005,-4.475156243707904,-7.309552663160002,-20.426054206983846,22.388059701492537,0.7553726738606361,67.0,0.08955223880597014,0.16417910447761194,0.5167322454154716,3.5707524643444106,14.814358939587313,-9.706754681455898,36.666666666666664,1.1428845727376378,30.0,0.13333333333333333,0.26666666666666666,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,40,1.5,-0.38714765599458584,-5.149135910075507,-8.391266656375318,-20.3481074581209,20.8955223880597,0.7499548048705846,67.0,0.08955223880597014,0.16417910447761194,0.28578385778132176,1.9308426757321226,7.821000506943299,-10.508921071961797,33.33333333333333,1.030144643753308,30.0,0.2,0.16666666666666666,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,40,2.0,-0.3690869770756573,-5.00537693483883,-8.160961352589279,-20.207397496791092,20.8955223880597,0.7840804541513872,67.0,0.11940298507462686,0.11940298507462686,0.3232807851984024,2.1970118196717814,8.933862431046414,-10.486900973157077,33.33333333333333,1.0473928475545042,30.0,0.23333333333333334,0.13333333333333333,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,80,0.5,0.18528914092647716,2.2622474316864856,3.7784068900018397,-13.241257687846819,26.53061224489796,1.0079368596352813,49.0,0.1836734693877551,0.10204081632653061,0.17913896197524176,1.0519410023225004,4.206449303676818,-8.340036639301973,27.27272727272727,0.9360471067053695,22.0,0.22727272727272727,0.045454545454545456,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,80,1.0,0.012357413101177554,0.1525040616049082,0.25296249610393673,-14.025117296621826,22.448979591836736,0.9849039171704224,49.0,0.20408163265306123,0.04081632653061224,0.3253283869541292,1.9478702888481552,7.891938457733816,-8.340036639301973,27.27272727272727,0.965930198400508,22.0,0.2727272727272727,0.0,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
0,80,1.5,-0.01777347717314353,-0.2195699840110727,-0.3637609315376267,-14.024893642197611,22.448979591836736,0.976747402171161,49.0,0.20408163265306123,0.04081632653061224,0.3253283869541292,1.9478702888481552,7.891938457733816,-8.340036639301973,27.27272727272727,0.965930198400508,22.0,0.2727272727272727,0.0,flat,0.019043700690829397,1.1682648664800608,0.06290190858101626,1487,3025
