Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
39035,29,30,177.90173701308257,177.6408251358464,177.6408251358464,,-10184.695127913828,0.0,-0.0014666066875838046,2025-11-03 07:00:00+00:00,2025-11-03 08:00:00+00:00,0 days 01:00:00,,177.96299743652344,177.9759979248047,177.56500244140625,177.56500244140625,177.76399993896484,177.77050018310547,0.16915747554468172,0.19178854383724908
-34406,31,38,177.42228062060303,177.71367768880276,177.71367768880276,,-10025.807528479856,0.0,-0.0016423927546216355,2025-11-03 09:00:00+00:00,2025-11-03 16:00:00+00:00,0 days 07:00:00,,177.9759979248047,177.9759979248047,177.36900329589844,177.16299438476562,177.67250061035156,177.56949615478516,0.19030402277911967,0.2022875089873137
-37885,49,74,177.38328019358826,176.36199951171875,177.64962664223805,,38691.21863262649,0.0,0.005757479965163181,2025-11-04 03:00:00+00:00,2025-11-05 04:00:00+00:00,1 days 01:00:00,,177.77999877929688,176.53700256347656,177.38400268554688,175.69500732421875,177.58200073242188,176.11600494384766,0.17152594512522873,0.22837347847374004
30884,83,109,176.62869288437346,176.73599243164062,176.29623677732192,,3313.839217798992,0.0,0.0006074865046836742,2025-11-05 13:00:00+00:00,2025-11-06 15:00:00+00:00,1 days 02:00:00,,176.63900756835938,177.21400451660156,176.1300048828125,176.72900390625,176.38450622558594,176.97150421142578,0.22164317198151157,0.20966692216785063
31288,125,157,177.00670892455793,177.8280029296875,176.6774222899032,,25696.646832494087,0.0,0.004639903256320244,2025-11-07 07:00:00+00:00,2025-11-10 16:00:00+00:00,3 days 09:00:00,,177.03700256347656,178.4499969482422,176.50399780273438,177.822998046875,176.77050018310547,178.1364974975586,0.21309435636666121,0.19911859470393817
38336,166,215,178.26174720305036,179.32000732421875,177.98776378836837,,40569.46000511132,0.0,0.005936551939900836,2025-11-11 01:00:00+00:00,2025-11-13 02:00:00+00:00,2 days 01:00:00,,178.27200317382812,179.49899291992188,177.7310028076172,179.13800048828125,178.00150299072266,179.31849670410156,0.17936078807385786,0.1657550156074224
43570,221,222,179.65178358058256,179.38928414855687,179.38928414855687,,-11437.100253359387,0.0,-0.0014611568379333528,2025-11-13 08:00:00+00:00,2025-11-13 09:00:00+00:00,0 days 01:00:00,,179.7010040283203,179.81300354003906,179.2169952392578,179.2169952392578,179.45899963378906,179.51499938964844,0.17759113313387423,0.19212010248870912
34013,230,248,179.85578375985946,179.5374731238707,179.5374731238707,,-10826.699661885414,0.0,-0.001769810396610616,2025-11-13 17:00:00+00:00,2025-11-14 11:00:00+00:00,0 days 18:00:00,,179.86099243164062,179.9709930419922,179.34300231933594,179.6320037841797,179.60199737548828,179.80149841308594,0.21294700811631226,0.18919554850689663
-33817,250,253,179.22223577427962,179.54017075631876,179.54017075631876,,-10751.607287617386,0.0,-0.0017739706273922629,2025-11-14 13:00:00+00:00,2025-11-14 16:00:00+00:00,0 days 03:00:00,,179.9709930419922,179.9709930419922,179.22300720214844,178.9669952392578,179.5970001220703,179.468994140625,0.2230309614776462,0.24175983089638117
39223,268,312,179.652775428264,179.8820037841797,179.37301257245804,,8991.023804081275,0.0,0.0012759522104195398,2025-11-17 08:00:00+00:00,2025-11-19 04:00:00+00:00,1 days 20:00:00,,179.7169952392578,180.2899932861328,179.25399780273438,179.77000427246094,179.4854965209961,180.02999877929688,0.18080046493389848,0.17160711175486246
35684,318,341,180.49180227077574,181.05599975585938,180.1878122826843,,20132.823057724578,0.0,0.003125889807655824,2025-11-19 10:00:00+00:00,2025-11-20 09:00:00+00:00,0 days 23:00:00,,180.5,181.7259979248047,179.77000427246094,180.95799255371094,180.13500213623047,181.3419952392578,0.21394453150143528,0.24801917516066047
26916,347,349,181.83183426596892,181.42721077411494,181.42721077411494,,-10890.84590674179,0.0,-0.0022252621136853445,2025-11-20 15:00:00+00:00,2025-11-20 17:00:00+00:00,0 days 02:00:00,,182.00599670410156,182.00599670410156,181.01199340820312,181.01199340820312,181.50899505615234,181.50899505615234,0.26627538132356593,0.270558988063671
-27607,364,382,180.89919310238264,180.43499755859375,181.2857654207073,,12815.046377379875,0.0,0.0025660454080973505,2025-11-21 08:00:00+00:00,2025-11-24 03:00:00+00:00,2 days 19:00:00,,181.65699768066406,180.46099853515625,180.76199340820312,179.91000366210938,181.2094955444336,180.1855010986328,0.2782338416320382,0.24441136044537534
32747,386,399,180.56080435101288,180.67999267578125,180.22433924724058,,3903.060071189923,0.0,0.0006601007632678346,2025-11-24 07:00:00+00:00,2025-11-24 20:00:00+00:00,0 days 13:00:00,,180.58099365234375,181.26600646972656,179.97900390625,180.64599609375,180.27999877929688,180.95600128173828,0.21602858785497733,0.21219522674718744
-34519,404,428,180.54919631252943,180.7530059814453,180.86776235599638,,-7035.305961307282,0.0,-0.0011288317703894712,2025-11-25 01:00:00+00:00,2025-11-26 01:00:00+00:00,1 days 00:00:00,,181.15499877929688,180.7989959716797,180.52000427246094,180.30999755859375,180.8375015258789,180.55449676513672,0.20875677120646094,0.22948628857518832
31742,434,477,180.98681055978332,181.1320037841797,180.64282543313846,,4608.7233287894305,0.0,0.0008022309689159624,2025-11-26 07:00:00+00:00,2025-11-28 02:00:00+00:00,1 days 19:00:00,,181.10299682617188,181.51800537109375,180.30999755859375,181.125,180.7064971923828,181.32150268554688,0.23177141562318257,0.18512214977410962
-32115,486,489,180.5721906957498,180.96064101430196,180.96064101430196,,-12475.081980302146,0.0,-0.0021512189504675483,2025-11-28 11:00:00+00:00,2025-11-28 14:00:00+00:00,0 days 03:00:00,,181.39599609375,181.26400756835938,180.56300354003906,180.51499938964844,180.97949981689453,180.8895034790039,0.22292466203439612,0.23807881892143867
-28370,501,522,180.2952052686766,180.6719426814579,180.6719426814579,,-10688.04040060536,0.0,-0.0020895586891502838,2025-12-01 03:00:00+00:00,2025-12-02 00:00:00+00:00,0 days 21:00:00,,181.26600646972656,180.5989990234375,180.21400451660156,180.18499755859375,180.74000549316406,180.39199829101562,0.24787006373545983,0.19019540894947395
37309,523,539,180.6268003698155,180.79200744628906,180.33970688657578,,6163.7108161522,0.0,0.0009146321372870414,2025-12-02 01:00:00+00:00,2025-12-02 17:00:00+00:00,0 days 16:00:00,,180.68299865722656,181.36099243164062,180.18499755859375,180.75100708007812,180.43399810791016,181.05599975585938,0.1880388556037526,0.19783155005666478
44191,557,561,181.35182576574354,181.10674151833277,181.10674151833277,,-10830.517977329473,0.0,-0.0013514297216249416,2025-12-03 11:00:00+00:00,2025-12-03 15:00:00+00:00,0 days 04:00:00,,181.40499877929688,181.45799255371094,181.0399932861328,181.10400390625,181.22249603271484,181.28099822998047,0.1609683388185493,0.1951819532623101
-36196,562,568,180.9701903586032,181.26877085469815,181.26877085469815,,-10807.419636653047,0.0,-0.0016498877273838364,2025-12-03 16:00:00+00:00,2025-12-03 22:00:00+00:00,0 days 06:00:00,,181.45799255371094,181.45799255371094,180.97500610351562,180.79299926757812,181.21649932861328,181.12549591064453,0.19774058571622993,0.18026628827103347
-31408,581,605,180.53419732201476,180.7449951171875,180.8699635383793,,-6620.737150785348,0.0,-0.001167633602384699,2025-12-04 11:00:00+00:00,2025-12-05 11:00:00+00:00,1 days 00:00:00,,181.28799438476562,180.7570037841797,180.5240020751953,180.08900451660156,180.90599822998047,180.42300415039062,0.21959874897253023,0.19648508699860012
35999,607,618,180.7998091238466,180.50847025200977,180.50847025200977,,-10487.908047253466,0.0,-0.0016113892666625995,2025-12-05 13:00:00+00:00,2025-12-08 01:00:00+00:00,2 days 12:00:00,,180.81100463867188,180.92300415039062,180.08900451660156,180.64700317382812,180.45000457763672,180.78500366210938,0.1878063502253555,0.16028645522377713
-42915,619,621,180.4962039482797,180.74242858420286,180.74242858420286,,-10566.730250641616,0.0,-0.001364154095970349,2025-12-08 02:00:00+00:00,2025-12-08 04:00:00+00:00,0 days 02:00:00,,180.92300415039062,180.89500427246094,180.5,180.49000549316406,180.7115020751953,180.6925048828125,0.16047987876248054,0.15172097167530207
42986,623,668,180.90381579764053,182.08999633789062,180.66142695923463,,50989.156703190456,0.0,0.0065569680496786464,2025-12-08 06:00:00+00:00,2025-12-10 03:00:00+00:00,1 days 21:00:00,,180.968994140625,182.57000732421875,180.49000549316406,182.08299255371094,180.72949981689453,182.32649993896484,0.1624991254496227,0.1866772786995222
38683,674,675,182.57285129836058,182.2878164989783,182.2878164989783,,-11026.001144505044,0.0,-0.0015612113047217546,2025-12-10 09:00:00+00:00,2025-12-10 10:00:00+00:00,0 days 01:00:00,,182.61599731445312,182.61599731445312,182.0,182.0,182.30799865722656,182.30799865722656,0.1838048684245229,0.1861756091983293
-31681,704,704,181.90215713545578,182.24195768489108,182.24195768489108,,-10765.221206659606,0.0,-0.001868040240898594,2025-12-11 15:00:00+00:00,2025-12-11 15:00:00+00:00,0 days 00:00:00,,182.55299377441406,182.55299377441406,181.89999389648438,181.89999389648438,182.22649383544922,182.22649383544922,0.24757073166712476,0.24757073166712476
