Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_sma,Exit_sma,Entry_bb_upper,Exit_bb_upper,Entry_bb_lower,Exit_bb_lower,Entry_atr,Exit_atr
-23732,33,42,101.3731058498503,101.79935623673057,101.79935623673057,100.81618783914439,-10115.774181442559,0.0,-0.00420476795405289,2024-11-06 09:00:00+00:00,2024-11-06 18:00:00+00:00,0 days 09:00:00,,100.72664288112095,100.94132123674665,101.3031898444675,101.95747967123886,100.15009591777441,99.92516280225443,0.2775544188689237,0.28369358578746956
30245,76,80,101.58790257869431,101.2597144748748,101.2597144748748,102.0233760004599,-9926.049200021194,0.0,-0.003230582534817894,2024-11-08 04:00:00+00:00,2024-11-08 08:00:00+00:00,0 days 04:00:00,,102.05900028773716,101.98978587559291,102.49859115297336,102.62972069988497,101.61940942250096,101.34985105130086,0.21667540651584635,0.22684199329873045
28800,81,85,101.22788459471329,100.88673438554018,100.88673438554018,101.68068136208574,-9825.12602418551,0.0,-0.0033701208964207474,2024-11-08 09:00:00+00:00,2024-11-08 13:00:00+00:00,0 days 04:00:00,,101.95975003923688,101.80824988228935,102.70669030930375,102.9144511723651,101.21280976917001,100.70204859221359,0.2267103133574707,0.21906756566472713
35210,123,132,100.67986162740509,101.04336777240778,100.40047854996662,101.04336777240778,12799.05136554465,0.0,0.0036105149443683704,2024-11-12 04:00:00+00:00,2024-11-12 13:00:00+00:00,0 days 09:00:00,,101.05782100132534,100.95878519330707,101.42338883355048,101.39490045311577,100.6922531691002,100.52266993349836,0.1799907435404709,0.17760504968064014
37303,158,162,100.64085828035066,100.98232180313224,100.36750287982855,100.98232180313224,12737.613790321308,0.0,0.0033928916010472765,2024-11-13 15:00:00+00:00,2024-11-13 19:00:00+00:00,0 days 04:00:00,,101.03414290291923,101.00535719735282,101.37714139649952,101.3926700621497,100.69114440933893,100.61804433255594,0.1851865179721123,0.1777586381643054
34981,200,205,100.59985593546205,100.31037298719404,100.31037298719404,100.97450553204857,-10126.403013362991,0.0,-0.002877568218921822,2024-11-15 09:00:00+00:00,2024-11-15 14:00:00+00:00,0 days 05:00:00,,100.89324978419712,100.8271427154541,101.26668301656447,101.38190648098129,100.51981655182978,100.27237894992692,0.2020560832041871,0.2026401788213405
29688,207,208,100.09883230654495,99.76303763056609,99.76303763056609,100.53761934088584,-9969.072340460407,0.0,-0.0033546313002984496,2024-11-15 16:00:00+00:00,2024-11-15 17:00:00+00:00,0 days 01:00:00,,100.76507132393974,100.72410692487445,101.54112307660792,101.63944685710473,99.98901957127156,99.80876699264417,0.22721561683427285,0.23512914891167971
27070,320,324,100.24483544606643,100.7225089650224,99.88161261522245,100.7225089650224,12930.622158138036,0.0,0.0047650686125666475,2024-11-22 10:00:00+00:00,2024-11-22 14:00:00+00:00,0 days 04:00:00,,100.57296371459961,100.53949928283691,100.91420224436307,100.88218040149928,100.23172518483615,100.19681816417454,0.24416624772873224,0.23618701236128295
-31182,334,334,100.91412836738357,100.49832343973112,101.23800325455224,100.49832343973112,12965.629254058544,0.0,0.004120383680456308,2024-11-25 01:00:00+00:00,2024-11-25 01:00:00+00:00,0 days 00:00:00,,100.51957157679966,100.51957157679966,100.85645837435027,100.85645837435027,100.18268477924906,100.18268477924906,0.23288447554405775,0.23288447554405775
30854,348,356,100.11283292114685,99.78341840889209,99.78341840889209,100.54077944244077,-10163.755361108291,0.0,-0.003290432431516721,2024-11-25 15:00:00+00:00,2024-11-25 23:00:00+00:00,0 days 08:00:00,,100.51114354814801,100.41685758318219,100.8693380672921,100.96457906165858,100.15294902900392,99.8691361047058,0.22771823339046507,0.22314430037676095
