Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-24428,33,48,143.32756146102906,143.23899841308594,143.73635213978034,,2163.418135154673,0.0,0.000617906612240815,2025-05-06 08:00:00+00:00,2025-05-06 23:00:00+00:00,0 days 15:00:00,,144.27499389648438,143.28199768066406,143.1959991455078,142.3470001220703,143.7354965209961,142.8144989013672,0.2859111675621135,0.31740184042096187
23921,65,67,143.47444193222046,143.0530682738014,143.0530682738014,,-10079.679283042604,0.0,-0.002936924881841607,2025-05-07 16:00:00+00:00,2025-05-07 18:00:00+00:00,0 days 02:00:00,,143.4739990234375,143.58700561523438,142.82400512695312,143.11199951171875,143.1490020751953,143.34950256347656,0.27305314484076504,0.317271411050918
19974,69,101,143.81044382736206,145.6529998779297,143.31633961890591,,36803.2145540377,0.0,0.012812393881348028,2025-05-07 20:00:00+00:00,2025-05-09 04:00:00+00:00,1 days 08:00:00,,143.9759979248047,146.18699645996094,142.90199279785156,145.45899963378906,143.43899536132812,145.822998046875,0.3242432858130763,0.3104398951378915
-22496,103,116,145.42454061309815,145.25999450683594,145.8793599645029,,3701.6292064746212,0.0,0.0011314878875909873,2025-05-09 06:00:00+00:00,2025-05-09 19:00:00+00:00,0 days 13:00:00,,146.18699645996094,145.4040069580078,145.39700317382812,144.82000732421875,145.79199981689453,145.11200714111328,0.2992732095174135,0.26225484362385176
25031,119,144,145.8344508836365,147.80999755859375,145.42548982854225,,49449.90882085512,0.0,0.013546501961553492,2025-05-12 00:00:00+00:00,2025-05-13 01:00:00+00:00,1 days 01:00:00,,145.9199981689453,148.6510009765625,144.82000732421875,147.78799438476562,145.37000274658203,148.21949768066406,0.28064675594984256,0.3331491546695182
-22404,147,155,147.7485225,148.11300659179688,148.23496286591563,,-8165.901592617029,0.0,-0.002466922075629263,2025-05-13 04:00:00+00:00,2025-05-13 12:00:00+00:00,0 days 08:00:00,,148.6510009765625,148.13699340820312,147.7239990234375,147.63999938964844,148.1875,147.88849639892578,0.3154070485058117,0.28802780886240625
-24685,160,184,147.60551855895997,146.69500732421875,148.04201098553602,,22475.969829587055,0.0,0.006168544669808651,2025-05-13 17:00:00+00:00,2025-05-14 17:00:00+00:00,1 days 00:00:00,,148.27499389648438,147.21200561523438,147.4499969482422,145.6009979248047,147.86249542236328,146.40650177001953,0.28443909804945083,0.3740989716916732
-22699,198,202,145.53254124206543,146.01698736503346,146.01698736503346,,-10996.442545251164,0.0,-0.0033287821323908506,2025-05-15 07:00:00+00:00,2025-05-15 11:00:00+00:00,0 days 04:00:00,,146.7519989013672,146.3780059814453,145.47799682617188,145.47799682617188,146.11499786376953,145.9280014038086,0.32877945048946655,0.3029818895156134
-23996,216,224,145.0875536265564,145.53930369662146,145.53930369662146,,-10840.194681281182,0.0,-0.0031136376537703736,2025-05-16 01:00:00+00:00,2025-05-16 09:00:00+00:00,0 days 08:00:00,,145.91799926757812,145.67999267578125,144.9969940185547,144.91600036621094,145.4574966430664,145.2979965209961,0.30113619254207397,0.2911266198919157
25670,227,236,145.64545363235476,145.156005859375,,,-12564.124332390404,0.0,-0.003360542747975148,2025-05-16 12:00:00+00:00,2025-05-18 23:00:00+00:00,2 days 11:00:00,,145.67799377441406,146.10299682617188,144.91600036621094,145.39599609375,145.2969970703125,145.74949645996094,0.2743342337440779,0.2850606390481985
