Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_sma,Exit_sma,Entry_bb_upper,Exit_bb_upper,Entry_bb_lower,Exit_bb_lower,Entry_atr,Exit_atr
27658,50,73,95.89462704101898,95.53343824523603,95.53343824523603,96.37707450684023,-9989.759713764857,0.0,-0.003766517550857662,2025-02-05 02:00:00+00:00,2025-02-06 01:00:00+00:00,0 days 23:00:00,,96.38271413530622,95.94085775102887,96.88475542046814,96.42222373784745,95.8806728501443,95.4594917642103,0.2398931849036421,0.20838872167178565
31909,76,91,95.36760118073227,95.04974786117766,95.04974786117766,95.77367094258344,-10142.38157366776,0.0,-0.003332927698917687,2025-02-06 04:00:00+00:00,2025-02-06 19:00:00+00:00,0 days 15:00:00,,95.84171485900879,95.55557141985211,96.31956016739059,96.16537353662632,95.36386955062699,94.94576930307791,0.19927536316513123,0.19681915634439603
27021,113,120,94.74357051714935,95.21950402582071,94.37337208744599,95.21950402582071,12860.199337808834,0.0,0.005023385819993065,2025-02-07 17:00:00+00:00,2025-02-10 01:00:00+00:00,2 days 08:00:00,,95.27478545052665,95.20357159205845,95.80236566540327,95.81407172100975,94.74720523565003,94.59307146310715,0.25255579587142063,0.22043965810686622
-37554,156,162,95.71538177344421,95.98534553092945,95.98534553092945,95.36854085866308,-10138.218948600821,0.0,-0.0028204845708523774,2025-02-11 13:00:00+00:00,2025-02-11 19:00:00+00:00,0 days 06:00:00,,95.37750026157924,95.48246465410504,95.68425849665327,96.0604641325373,95.07074202650521,94.90446517567278,0.170856193393454,0.16488260107124547
-32512,169,180,96.69833604276612,96.30005004974787,97.00521758964223,96.30005004974787,12949.074205009296,0.0,0.004118850533706198,2025-02-12 02:00:00+00:00,2025-02-12 13:00:00+00:00,0 days 11:00:00,,95.71228654044015,96.18600055149624,96.78343800452305,97.1813256550198,94.64113507635724,95.19067544797267,0.19929938137403708,0.20609687810579613
40005,301,309,96.07663503084366,95.82114845622796,95.82114845622796,96.4018013462859,-10220.74041750116,0.0,-0.0026591956986595777,2025-02-19 15:00:00+00:00,2025-02-19 23:00:00+00:00,0 days 08:00:00,,96.44910757882255,96.375,96.82040120941191,96.92661996481414,96.07781394823319,95.82338003518586,0.18290786165101075,0.16971115611442844
32455,312,318,95.4076040267038,95.80678833401466,95.09840949716967,95.80678833401466,12955.526693774,0.0,0.004183988387331583,2025-02-20 02:00:00+00:00,2025-02-20 08:00:00+00:00,0 days 06:00:00,,96.28007125854492,96.07532146998814,97.03788771448374,96.9304946257637,95.5222548026061,95.22014831421258,0.2201518158797109,0.21374691647324867
-30629,337,348,96.36835013759979,95.93643841595284,96.69692503325022,95.93643841595284,13229.024122324585,0.0,0.00448188353365242,2025-02-21 03:00:00+00:00,2025-02-21 14:00:00+00:00,0 days 11:00:00,,95.75499997820172,95.89646421160016,96.26287029326225,96.44987572020206,95.2471296631412,95.34305270299826,0.21990445580482462,0.19819657070238736
31547,352,353,95.07258877517532,94.75236816399098,94.75236816399098,95.50050455738703,-10101.999621032359,0.0,-0.0033681696828682384,2025-02-21 18:00:00+00:00,2025-02-21 19:00:00+00:00,0 days 01:00:00,,95.8216073172433,95.7898930140904,96.70102706926251,96.80388658992783,94.9421875652241,94.77589943825296,0.2186992464054164,0.21743530225648042
30174,389,392,94.6095689943956,95.04649191611215,94.27212454741297,95.04649191611215,13183.712239875,0.0,0.004618168398404121,2025-02-25 08:00:00+00:00,2025-02-25 11:00:00+00:00,0 days 03:00:00,,95.10546439034599,95.05889320373535,95.57197880964539,95.55252303409213,94.63894997104659,94.56526337337857,0.22615875504969332,0.22663357101055587
