Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_sma,Exit_sma,Entry_bb_upper,Exit_bb_upper,Entry_bb_lower,Exit_bb_lower,Entry_atr,Exit_atr
17884,67,73,198.39800045832382,198.72500610351562,197.88285004776404,199.18753640278595,5848.168958610218,0.0,0.0016482305488785265,2024-11-07 19:00:00+00:00,2024-11-08 01:00:00+00:00,0 days 06:00:00,,199.02635737827845,198.89735794067383,199.66890178816507,199.5857489184341,198.38381296839182,198.20896696291356,0.3786403187390713,0.3557409571956956
17947,81,89,197.39596114634094,196.83155336549237,196.83155336549237,198.1392581917133,-10129.426442889267,0.0,-0.0028592671175786677,2024-11-08 09:00:00+00:00,2024-11-08 17:00:00+00:00,0 days 08:00:00,,198.55853652954102,198.0731075831822,199.75236782572884,199.6820966666188,197.3647052333532,196.4641184997456,0.37251364739423315,0.41334817246388045
22852,123,127,197.32595099872682,196.88629783115795,196.88629783115795,197.90295075148993,-10046.954185283994,0.0,-0.002228055485574254,2024-11-12 04:00:00+00:00,2024-11-12 08:00:00+00:00,0 days 04:00:00,,197.92724936349052,197.79667827061243,198.6047781765731,198.6719861450551,197.24972055040794,196.92137039616978,0.2872249853108916,0.30315123765736235
18777,200,205,196.93193791643722,196.4010797024899,196.4010797024899,197.62588176712282,-9967.924683288671,0.0,-0.002695643071224829,2024-11-15 09:00:00+00:00,2024-11-15 14:00:00+00:00,0 days 05:00:00,,197.78821291242326,197.65506962367468,198.85926931421594,199.09230596423166,196.7171565106306,196.2178332831177,0.38058975076517315,0.4279885127171124
13594,207,208,195.680895642648,194.95426202413955,194.95426202413955,196.6289771318764,-9877.857410003982,0.0,-0.003713360040192404,2024-11-15 16:00:00+00:00,2024-11-15 17:00:00+00:00,0 days 01:00:00,,197.5104626246861,197.41499873570032,199.5419669520912,199.80222707763767,195.47895829728103,195.02777039376298,0.4951697153857054,0.5048716431511238
14036,247,247,194.57684721192047,193.87993183632128,193.87993183632128,195.48540826771745,-9781.904211910227,0.0,-0.003581697337505685,2024-11-19 09:00:00+00:00,2024-11-19 09:00:00+00:00,0 days 00:00:00,,195.63507189069475,195.63507189069475,196.72703259553532,196.72703259553532,194.54311118585417,194.54311118585417,0.5285133966885694,0.5285133966885694
11488,252,253,193.9328240471309,195.0255279850078,193.08385465211327,195.0255279850078,12552.982838329888,0.0,0.005634445552194611,2024-11-19 14:00:00+00:00,2024-11-19 15:00:00+00:00,0 days 01:00:00,,195.45707157679968,195.43260737827845,197.05890164595263,197.04673564904598,193.85524150764672,193.8184791075109,0.5963527277979954,0.5979706255194556
14916,295,295,195.23287952801178,194.56566099157195,194.56566099157195,196.08077679964887,-9952.231689536551,0.0,-0.0034175520949795146,2024-11-21 09:00:00+00:00,2024-11-21 09:00:00+00:00,0 days 00:00:00,,196.53442873273576,196.53442873273576,198.0698510687909,198.0698510687909,194.9990063966806,194.9990063966806,0.4520412164106352,0.4520412164106352
13869,320,333,193.31579476881242,194.23258194460453,192.6198216592224,194.23258194460453,12714.92134106076,0.0,0.004742432851327472,2024-11-22 10:00:00+00:00,2024-11-25 00:00:00+00:00,2 days 14:00:00,,194.58225032261439,194.00689261300224,195.92201141993277,195.10270484996968,193.242489225296,192.9110803760348,0.4745180261779945,0.3921857676643306
16425,358,364,192.71077464179567,193.5014962912516,192.12162329547732,193.5014962912516,12987.603092313919,0.0,0.004103152254593567,2024-11-26 01:00:00+00:00,2024-11-26 07:00:00+00:00,0 days 06:00:00,,193.8497145516532,193.67003522600447,194.79433210485269,194.8998617465701,192.9050969984537,192.44020870543883,0.407088030278365,0.4031813200683248
16212,375,384,192.23675650197754,191.61486421852607,191.61486421852607,193.03151466012932,-10082.117699315279,0.0,-0.0032350331683060896,2024-11-26 18:00:00+00:00,2024-11-27 03:00:00+00:00,0 days 09:00:00,,193.22532054356165,192.71185629708427,194.35965527985687,194.04597655882543,192.09098580726643,191.3777360353431,0.3962742843415739,0.3608586143143175
20745,430,430,191.26570904043152,190.78637447020122,190.78637447020122,191.88215968263535,-9943.795659427426,0.0,-0.0025061187007073826,2024-11-29 01:00:00+00:00,2024-11-29 01:00:00+00:00,0 days 00:00:00,,191.97917883736747,191.97917883736747,192.93959969499974,192.93959969499974,191.0187579797352,191.0187579797352,0.3578615572768474,0.3578615572768474
14285,467,468,189.50463643232345,188.811956837715,188.811956837715,190.38705641039041,-9894.928008981704,0.0,-0.0036552118599790795,2024-12-02 15:00:00+00:00,2024-12-02 16:00:00+00:00,0 days 01:00:00,,190.61131995064872,190.5432483128139,191.71924526305236,191.99117950934,189.50339463824508,189.0953171162878,0.4550986567074977,0.4879482730950202
-16119,538,541,192.04025885438324,191.248519836181,192.6301002962041,191.248519836181,12762.04123440184,0.0,0.004122776249757987,2024-12-05 14:00:00+00:00,2024-12-05 17:00:00+00:00,0 days 03:00:00,,191.13299942016602,191.14771379743303,191.98327308417086,192.03852394837767,190.28272575616117,190.25690364648838,0.3946844112987728,0.3959090872939273
18271,657,658,193.5248028315567,192.99165666867404,192.99165666867404,194.22678199385126,-9741.11354202932,0.0,-0.002754924201352704,2024-12-12 14:00:00+00:00,2024-12-12 15:00:00+00:00,0 days 01:00:00,,194.31182152884347,194.27421406337194,195.03019845892925,195.14911961229126,193.59344459875769,193.39930851445263,0.3901863107613014,0.43717220939274865
14600,659,677,193.24279377792618,193.9029998779297,192.5802341175515,194.1103368504261,9639.009060051194,0.0,0.00341645909322863,2024-12-12 16:00:00+00:00,2024-12-13 10:00:00+00:00,0 days 18:00:00,,194.23285675048828,193.66653496878487,195.20609438659463,194.72217817068784,193.25961911438193,192.6108917668819,0.43466048419616843,0.36206187522033867
-19438,703,705,194.9301416903563,195.43351325775254,195.43351325775254,194.27265981323097,-9784.536527048178,0.0,-0.002582317762821029,2024-12-16 13:00:00+00:00,2024-12-16 15:00:00+00:00,0 days 02:00:00,,194.22039413452148,194.32617950439453,194.9626306158291,195.40211636331946,193.47815765321386,193.2502426454696,0.3256948003721103,0.35878661174264553
-12198,769,769,196.64206300223051,197.43775414223643,197.43775414223643,195.60666085885404,-9705.84052579214,0.0,-0.004046393370053636,2024-12-19 07:00:00+00:00,2024-12-19 07:00:00+00:00,0 days 00:00:00,,195.20357131958008,195.20357131958008,196.73256067637482,196.73256067637482,193.67458196278534,193.67458196278534,0.5558718879720622,0.5558718879720622
-20590,846,847,197.10104412456437,197.57421112696423,197.57421112696423,196.50038146124822,-9742.508579413154,0.0,-0.002400631637957451,2024-12-24 13:00:00+00:00,2024-12-24 14:00:00+00:00,0 days 01:00:00,,196.84196581159318,196.86971609933036,197.22292752922755,197.3489371620607,196.46100409395882,196.39049503660002,0.31710815823324257,0.3191713642160243
-21391,908,923,198.38799478322753,198.83241858150993,198.83241858150993,197.80943534021333,-9506.669469058832,0.0,-0.002240174859209576,2024-12-27 14:00:00+00:00,2024-12-30 06:00:00+00:00,2 days 16:00:00,,197.71078436715263,198.12939180646623,198.36912139889634,199.27795194040294,197.0524473354089,196.98083167252952,0.3012618975334846,0.26268353607116995
17697,932,932,197.21895205472717,196.69743945312356,196.69743945312356,197.92141434733264,-9229.208510578976,0.0,-0.0026443330936009035,2024-12-30 15:00:00+00:00,2024-12-30 15:00:00+00:00,0 days 00:00:00,,198.3093201773507,198.3093201773507,199.45085960416375,199.45085960416375,197.16778075053767,197.16778075053767,0.38979913911453945,0.38979913911453945
15606,979,982,195.9419077557561,195.34606798353053,195.34606798353053,196.7202369920114,-9298.675485352085,0.0,-0.0030409001272371228,2025-01-02 09:00:00+00:00,2025-01-02 12:00:00+00:00,0 days 03:00:00,,196.74125017438615,196.61753627232142,197.66833573981393,197.98666381781152,195.81416460895838,195.24840872683131,0.39093282950807673,0.42061126803777354
14420,983,983,195.09687245615373,194.46107833720114,194.46107833720114,195.93321777533336,-9168.151195296332,0.0,-0.003258863717025884,2025-01-02 13:00:00+00:00,2025-01-02 13:00:00+00:00,0 days 00:00:00,,196.55067879813058,196.55067879813058,198.22890827009041,198.22890827009041,194.87244932617074,194.87244932617074,0.4437106985992495,0.4437106985992495
