Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_sma,Exit_sma,Entry_bb_upper,Exit_bb_upper,Entry_bb_lower,Exit_bb_lower,Entry_atr,Exit_atr
36266,34,41,92.35445528504745,92.71164700449198,92.0682678441652,92.71164700449198,12953.914897375293,0.0,0.003867617629729647,2025-05-06 09:00:00+00:00,2025-05-06 16:00:00+00:00,0 days 07:00:00,,92.99664306640625,92.76910672869,93.67953386045198,93.52268960873438,92.31375227236052,92.01552384864563,0.18454959058653575,0.20501122475802092
-29561,89,100,93.30549441811156,93.16500091552734,93.65266059251607,92.853113513364,4153.128429892147,0.0,0.0015057366499195979,2025-05-08 16:00:00+00:00,2025-05-09 03:00:00+00:00,0 days 11:00:00,,92.72810745239258,93.01396424429757,93.31490708951665,93.7133914186291,92.1413078152685,92.31453706996604,0.2263388422537145,0.20860571020276408
-36473,120,121,93.61347821132294,93.88986013851915,93.88986013851915,93.23918662438982,-10080.47803062744,0.0,-0.0029523732316869555,2025-05-12 00:00:00+00:00,2025-05-12 01:00:00+00:00,0 days 01:00:00,,93.195892061506,93.21346337454659,93.62264167382652,93.73036475501202,92.76914244918548,92.69656199408116,0.19091369083505674,0.19920605834237412
-27879,128,135,94.7304286992221,94.25338452360776,95.09621267540942,94.25338452360776,13299.51457195214,0.0,0.0050358072075129545,2025-05-12 08:00:00+00:00,2025-05-12 15:00:00+00:00,0 days 07:00:00,,93.42349897112165,93.80535643441337,94.61646337342424,95.37702836707123,92.23053456881905,92.2336845017555,0.25375066168155264,0.2434163361338438
-28110,159,173,95.4933923650998,95.08499908447266,95.86496700111897,95.01804143503148,11479.935118428843,0.0,0.004276665332672791,2025-05-13 15:00:00+00:00,2025-05-14 05:00:00+00:00,0 days 14:00:00,,94.67885644095284,95.15314265659877,95.52887754909342,96.01149547211664,93.82883533281226,94.29478984108091,0.23983725121585092,0.21046561656025226
31261,269,293,92.62046696248352,92.61599731445312,92.28693998117166,93.05707247709014,-139.725667078149,0.0,-4.825767108473933e-05,2025-05-20 06:00:00+00:00,2025-05-21 06:00:00+00:00,1 days 00:00:00,,93.325286592756,92.75424984523228,94.02400093669337,93.13078805748306,92.62657224881863,92.3777116329815,0.22367773010337436,0.18573416838339643
36761,307,309,92.42545785697403,92.79518455412628,92.14035741875588,92.79518455412628,13591.523114013688,0.0,0.004000269035446813,2025-05-21 20:00:00+00:00,2025-05-21 22:00:00+00:00,0 days 02:00:00,,92.70142827715192,92.68360682896206,93.01264192328622,93.0075551683725,92.39021463101761,92.3596584895516,0.17980101133611295,0.20048668564294864
31159,313,328,92.16645030172027,92.31300354003906,91.82654411387907,92.60928049627321,4566.452352775107,0.0,0.001590093117821434,2025-05-22 02:00:00+00:00,2025-05-22 17:00:00+00:00,0 days 15:00:00,,92.61810684204102,92.38846342904228,93.07903372129056,92.90712423522214,92.15717996279147,91.86980262286241,0.21895026389470834,0.20475897789680658
-42863,345,346,92.60852945907241,92.29243900330056,92.86392651534685,92.29243900330056,13548.585205749094,0.0,0.0034131894504549898,2025-05-23 10:00:00+00:00,2025-05-23 11:00:00+00:00,0 days 01:00:00,,92.3122136252267,92.29928507123675,92.64169292077592,92.68181918268293,91.98273432967748,91.91675095979058,0.15904798629544273,0.21068714118756512
33647,347,349,91.89743249777024,92.31237312270716,91.57496812855068,92.31237312270716,13961.507207252474,0.0,0.004515258083483298,2025-05-23 12:00:00+00:00,2025-05-23 14:00:00+00:00,0 days 02:00:00,,92.29478509085519,92.29928507123675,92.68683512793139,92.69191307679847,91.90273505377898,91.90665706567503,0.2290662518128395,0.24158279368484312
-37817,430,442,93.58348087976715,93.20816405660085,93.87287247146537,93.20816405660085,14193.356301680009,0.0,0.004010502918228687,2025-05-29 00:00:00+00:00,2025-05-29 12:00:00+00:00,0 days 12:00:00,,93.0174639565604,93.29160717555455,93.55468947920146,94.05711626812467,92.48023843391935,92.52609808298442,0.19263724464737222,0.18842244931075172
43688,506,508,92.43945847157593,92.18715388295703,92.18715388295703,92.77011989596613,-11022.682867582422,0.0,-0.0027294035771150416,2025-06-03 05:00:00+00:00,2025-06-03 07:00:00+00:00,0 days 02:00:00,,92.61324991498675,92.58946418762207,92.82651089968817,92.88330200771782,92.39998893028533,92.29562636752632,0.17380714826664198,0.18317021509502548
-40677,586,596,93.88247005092758,94.15062833172445,94.15062833172445,93.53083387557184,-10907.874387974203,0.0,-0.0028563189768164854,2025-06-06 13:00:00+00:00,2025-06-09 00:00:00+00:00,2 days 11:00:00,,93.50189236232212,93.71521377563477,93.93459591179605,94.44691366304488,93.0691888128482,92.98351388822465,0.18250711969474356,0.1503939693606348
-53273,622,625,94.41744026473388,94.15129659850615,94.61977530807839,94.15129659850615,14178.271530950067,0.0,0.0028187977293336886,2025-06-10 02:00:00+00:00,2025-06-10 05:00:00+00:00,0 days 03:00:00,,94.1638924734933,94.19214221409389,94.45302645096392,94.55941272802858,93.8747584960227,93.8248717001592,0.1348613409663108,0.16561507863372946
39244,660,662,94.20454304009492,93.93183918448213,93.93183918448213,94.57621484793658,-10701.990109668308,0.0,-0.0028948057791302606,2025-06-11 16:00:00+00:00,2025-06-11 18:00:00+00:00,0 days 02:00:00,,94.45607130868095,94.4332855769566,94.68165075398261,94.74528617225815,94.23049186337929,94.12128498165507,0.18424230933425484,0.19499449230782046
36687,663,668,94.04753778272278,93.7495080784328,93.7495080784328,94.43198880151017,-10933.815761286782,0.0,-0.003168926176233544,2025-06-11 19:00:00+00:00,2025-06-12 00:00:00+00:00,0 days 05:00:00,,94.41582134791783,94.30110686165946,94.7843020112371,94.93996808863389,94.04734068459855,93.66224563468504,0.19178070899146943,0.1890824029019942
