Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_sma,Exit_sma,Entry_bb_upper,Exit_bb_upper,Entry_bb_lower,Exit_bb_lower,Entry_atr,Exit_atr
-19873,1039,1056,197.65702145695357,197.26300048828125,198.16316290555184,196.982110714147,7830.378710425059,0.0,0.00199345798984496,2025-07-03 14:00:00+00:00,2025-07-04 07:00:00+00:00,0 days 17:00:00,,196.25417709350586,197.2963921683175,197.72588765958386,198.87717548932514,194.78246652742786,195.71560884730988,0.3515549246050087,0.2355164286403779
-25501,1082,1085,197.91601369692214,198.32252897571394,198.32252897571394,197.39496848648298,-10366.546124469716,0.0,-0.0020539787114666197,2025-07-07 10:00:00+00:00,2025-07-07 13:00:00+00:00,0 days 03:00:00,,197.26871599469865,197.38353783743722,197.83271488280664,198.38170545199443,196.70471710659066,196.38537022288,0.2583021373792705,0.27919499177074963
-25949,1229,1239,199.1489656789476,199.5496542156367,199.5496542156367,198.6474479436042,-10397.466838545524,0.0,-0.002012004106187737,2025-07-15 14:00:00+00:00,2025-07-16 00:00:00+00:00,0 days 10:00:00,,198.54942757742745,198.84196308680944,199.22320159015365,199.8854184038722,197.87565356470125,197.7985077697467,0.26521795566200546,0.2374627492520329
20367,1256,1256,198.70901763981277,198.2084603852694,198.2084603852694,199.3460508258257,-10194.849603284745,0.0,-0.0025190464956688086,2025-07-16 17:00:00+00:00,2025-07-16 17:00:00+00:00,0 days 00:00:00,,199.213928767613,199.213928767613,199.91315622855356,199.91315622855356,198.51470130667244,198.51470130667244,0.3405245263110963,0.3405245263110963
30459,1311,1316,198.89802062332382,198.56934902472042,198.56934902472042,199.32219731274256,-10011.008221860735,0.0,-0.001652462893161899,2025-07-21 01:00:00+00:00,2025-07-21 06:00:00+00:00,0 days 05:00:00,,199.53385707310267,199.48264258248466,200.0857146436359,200.1728072266125,198.98199950256944,198.79247793835683,0.2233068194485555,0.22458549033415826
21700,1347,1348,197.9099741852211,197.45574733818955,197.45574733818955,198.50168645109883,-9856.722580584616,0.0,-0.0022951185199309165,2025-07-22 13:00:00+00:00,2025-07-22 14:00:00+00:00,0 days 01:00:00,,198.75807026454382,198.71749877929688,199.53836086467317,199.63318551040203,197.97777966441447,197.80181204819172,0.3139233193369043,0.31499985016830845
-22294,1416,1418,199.06597647232635,198.6320037841797,199.5019185570796,198.4941256804043,9674.987109541804,0.0,0.002180044505028733,2025-07-25 10:00:00+00:00,2025-07-25 12:00:00+00:00,0 days 02:00:00,,198.6274288722447,198.6359645298549,199.07856211322226,199.0788640311835,198.17629563126715,198.1930650285263,0.2838727309730054,0.2742009281392719
24116,1504,1508,197.3579652292618,197.6750030517578,196.9457100896857,197.88671760177323,7645.684127313991,0.0,0.0016064100687689375,2025-07-31 03:00:00+00:00,2025-07-31 07:00:00+00:00,0 days 04:00:00,,197.80685806274414,197.7874652317592,198.34505662761768,198.38978786102078,197.2686594978706,197.18514260249762,0.2786543828405871,0.33415460251952533
-18287,1516,1532,199.09797286252396,198.86500549316406,199.64699944914747,198.39631640829816,4260.274283484449,0.0,0.0011701142207045656,2025-07-31 15:00:00+00:00,2025-08-01 07:00:00+00:00,0 days 16:00:00,,197.98607199532645,198.67421395438058,199.12876674951028,199.94143032060225,196.84337724114263,197.4069975881589,0.3530279444313202,0.30869115451196005
19275,1538,1538,197.4569682453299,196.9412396733077,196.9412396733077,198.13300408467828,-9940.668225727863,0.0,-0.0026118529855144734,2025-08-01 13:00:00+00:00,2025-08-01 13:00:00+00:00,0 days 00:00:00,,198.63342830113,198.63342830113,200.13512883902322,200.13512883902322,197.1317277632368,197.1317277632368,0.3886823512568722,0.3886823512568722
