Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_sma,Exit_sma,Entry_bb_upper,Exit_bb_upper,Entry_bb_lower,Exit_bb_lower,Entry_atr,Exit_atr
26034,53,54,201.71913353972718,201.32388895444046,201.32388895444046,202.22013068607157,-10289.797533354431,0.0,-0.001959380740691463,2025-11-04 06:00:00+00:00,2025-11-04 07:00:00+00:00,0 days 01:00:00,,202.40760639735632,202.3748561314174,203.05251059674572,203.14282584078535,201.76270219796692,201.60688642204946,0.2615646909174388,0.2657391647246753
-18964,87,108,201.21988130105987,201.2169952392578,201.7498774505273,200.53215599369798,54.7312760142421,0.0,1.4342826282320864e-05,2025-11-05 16:00:00+00:00,2025-11-06 13:00:00+00:00,0 days 21:00:00,,200.15317862374442,200.93978663853235,201.15293630316802,201.63564709049007,199.15342094432083,200.24392618657464,0.3391397325576317,0.27423979672828175
-20074,139,147,202.03785673363174,202.53302869901037,202.53302869901037,201.3826127356294,-9940.082033010643,0.0,-0.002450887043567551,2025-11-07 20:00:00+00:00,2025-11-10 05:00:00+00:00,2 days 09:00:00,,201.19785690307617,201.55071422031946,202.05093127629405,202.92460178876908,200.3447825298583,200.17682665186985,0.32199815633026535,0.2688677111420513
-23506,227,237,203.7757779734491,203.38299560546875,204.20082826626333,203.22822100305515,9232.742341745996,0.0,0.0019275223575959677,2025-11-13 13:00:00+00:00,2025-11-13 23:00:00+00:00,0 days 10:00:00,,203.2283216203962,203.42239325387138,203.71820824105257,204.11964391893542,202.73843499973984,202.72514258880733,0.27475248525843327,0.32912442856621554
-22339,277,289,204.491752515,203.90969069157555,204.94273198131833,203.90969069157555,13002.679073478866,0.0,0.0028463828798267476,2025-11-17 16:00:00+00:00,2025-11-18 04:00:00+00:00,0 days 12:00:00,,203.56017793927873,203.93296323503768,204.6187239597016,204.82169626842762,202.50163191885585,203.04423020164774,0.2965004190062208,0.24666515755969173
-24455,324,324,205.30672208735777,204.76267351305154,205.71875490549456,204.76267351305154,13304.707884658881,0.0,0.002649930644135212,2025-11-19 15:00:00+00:00,2025-11-19 15:00:00+00:00,0 days 00:00:00,,204.46271351405554,204.46271351405554,205.25989447317914,205.25989447317914,203.66553255493193,203.66553255493193,0.3050109713050354,0.3050109713050354
-18947,348,349,206.6506620246991,205.93647890035834,207.18689253371562,205.93647890035834,13531.62765688445,0.0,0.003455992433527233,2025-11-20 15:00:00+00:00,2025-11-20 16:00:00+00:00,0 days 01:00:00,,205.4037867954799,205.43596540178572,206.7163170994186,206.74751802728352,204.0912564915412,204.12441277628793,0.3584572624312829,0.3797815780193386
19306,365,367,205.0352615364711,204.49108432292772,204.49108432292772,205.73455907821878,-10505.885284668455,0.0,-0.002654066473568917,2025-11-21 08:00:00+00:00,2025-11-21 10:00:00+00:00,0 days 02:00:00,,205.853394644601,205.77775192260742,206.63025100693926,206.80811222953253,205.07653828226273,204.74739161568232,0.3874020324444935,0.4248257658129099
-18554,442,461,206.66466902813323,206.6999969482422,207.2168766670175,205.93616273499228,-655.4742297015495,0.0,-0.00017094320124999562,2025-11-26 14:00:00+00:00,2025-11-27 09:00:00+00:00,0 days 19:00:00,,205.80742863246374,206.66096442086356,206.73807164416615,207.54485372516936,204.87678562076132,205.77707511655777,0.3609953237228865,0.284433140753671
27242,485,491,206.4343200334201,206.71099853515625,206.06041999942045,206.93212005448368,7537.275744296003,0.0,0.0013402737572481005,2025-11-28 09:00:00+00:00,2025-11-28 15:00:00+00:00,0 days 06:00:00,,206.81317901611328,206.76010731288366,207.2326557140511,207.3676457049509,206.39370231817546,206.15256892081644,0.25998113282250424,0.2909537439331405
23057,502,507,205.686288767903,205.23533809038727,205.23533809038727,206.27286545630653,-10397.56977147997,0.0,-0.002192419729175943,2025-12-01 03:00:00+00:00,2025-12-01 08:00:00+00:00,0 days 05:00:00,,206.5588220868792,206.31510761805944,207.42216841196407,207.47652960326806,205.6954757617943,205.15368563285082,0.2889767440134152,0.28927198323105724
-30744,532,539,206.0876811905928,205.65487064478836,206.4250991526392,205.65487064478836,13306.327420211806,0.0,0.002100128175075988,2025-12-02 09:00:00+00:00,2025-12-02 16:00:00+00:00,0 days 07:00:00,,205.53892844063895,205.65424946376257,206.05876693686176,206.25376018476385,205.01908994441615,205.0547387427613,0.22356151390127676,0.25999638802921626
-30304,556,560,206.3916697847305,206.7442812263985,206.7442812263985,205.9526221831614,-10685.537128306734,0.0,-0.0017084577203902995,2025-12-03 09:00:00+00:00,2025-12-03 13:00:00+00:00,0 days 04:00:00,,205.96278599330358,206.06785746983118,206.46711516786775,206.8628499962432,205.45845681873942,205.27286494341917,0.2386029836689322,0.23621956962235316
-32332,633,647,207.65461933620207,207.97869926982054,207.97869926982054,207.24440439154137,-10478.152413752166,0.0,-0.0015606680682300755,2025-12-08 15:00:00+00:00,2025-12-09 05:00:00+00:00,0 days 14:00:00,,207.05960845947266,207.41028649466378,207.57550595745607,208.30821769885347,206.54371096148924,206.5123552904741,0.21416979072967934,0.20209592734308188
-28996,651,652,208.59858150881286,208.1499506952992,208.96029851417015,208.1499506952992,13008.499068642075,0.0,0.002150689665618377,2025-12-09 09:00:00+00:00,2025-12-09 10:00:00+00:00,0 days 01:00:00,,207.60974993024553,207.6538211277553,208.61055364990716,208.62790660296028,206.6089462105839,206.6797356525503,0.24470454953184842,0.2552963754441941
-25276,659,668,208.88058307468413,208.3549490689015,209.29654759773794,208.3549490689015,13285.925130161522,0.0,0.0025164330645068844,2025-12-09 17:00:00+00:00,2025-12-10 02:00:00+00:00,0 days 09:00:00,,207.97714233398438,208.27075031825476,208.9257328211086,209.14288511976008,207.02855184686015,207.39861551674943,0.2724548076445015,0.23159765198245177
