Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-35086,16,48,163.02765939920576,162.46299743652344,163.32001099433566,,19811.729622671963,0.0,0.0034635960840218027,2025-05-05 15:00:00+00:00,2025-05-06 23:00:00+00:00,1 days 08:00:00,,163.5189971923828,162.49000549316406,162.99400329589844,161.5919952392578,163.25650024414062,162.04100036621094,0.19821830155302314,0.25715387629194736
27963,54,99,162.53932871855682,163.41600036621094,162.16330298706401,,24514.36928335217,0.0,0.005393597073186651,2025-05-07 05:00:00+00:00,2025-05-09 02:00:00+00:00,1 days 21:00:00,,162.58099365234375,163.94000244140625,161.79200744628906,163.3939971923828,162.1865005493164,163.66699981689453,0.23347914974906092,0.23010864799475148
37071,120,145,163.74335550783368,164.13699340820312,163.46629138814916,,14592.550604595555,0.0,0.0024039931217276767,2025-05-12 00:00:00+00:00,2025-05-13 01:00:00+00:00,1 days 01:00:00,,163.82000732421875,164.74000549316406,163.33399963378906,164.1269989013672,163.5770034790039,164.43350219726562,0.20017689922611454,0.23703366485286348
34859,156,170,164.5083752541159,164.69200134277344,164.2072363323209,,6401.021824513444,0.0,0.0011162111860498758,2025-05-13 12:00:00+00:00,2025-05-14 02:00:00+00:00,0 days 14:00:00,,164.54200744628906,165.16200256347656,164.13299560546875,164.59500122070312,164.3375015258789,164.87850189208984,0.20975950435473673,0.2097333485016191
-32711,173,175,164.40562871191193,164.7396773496664,164.7396773496664,,-10927.064989586723,0.0,-0.0020318564538921446,2025-05-14 05:00:00+00:00,2025-05-14 07:00:00+00:00,0 days 02:00:00,,165.16200256347656,165.16200256347656,164.38999938964844,164.30099487304688,164.7760009765625,164.73149871826172,0.2170376966498819,0.2206851601435047
-27744,178,227,164.13962932061753,162.9929962158203,164.52503827488835,,31812.188859494003,0.0,0.0069857176450512926,2025-05-14 10:00:00+00:00,2025-05-16 11:00:00+00:00,2 days 01:00:00,,165.16200256347656,163.0229949951172,163.96800231933594,162.45199584960938,164.56500244140625,162.73749542236328,0.258473212091412,0.2318557944830108
31232,228,231,163.04433178035416,162.6902106930411,162.6902106930411,,-11059.909798961075,0.0,-0.0021719312989678663,2025-05-16 12:00:00+00:00,2025-05-16 15:00:00+00:00,0 days 03:00:00,,163.1060028076172,163.1060028076172,162.5260009765625,162.5260009765625,162.81600189208984,162.81600189208984,0.22857962201156806,0.23031113769490005
-34838,237,247,162.6046665049556,162.78500366210938,162.82060592109266,,-6282.585880923618,0.0,-0.0011090527783117476,2025-05-16 21:00:00+00:00,2025-05-19 08:00:00+00:00,2 days 11:00:00,,163.1060028076172,162.802001953125,162.468994140625,162.13999938964844,162.7874984741211,162.47100067138672,0.1979744214604468,0.22276784427056703
-38379,259,263,162.80166748820588,163.08649835806398,163.08649835806398,,-10931.523954283939,0.0,-0.0017495574477377485,2025-05-19 20:00:00+00:00,2025-05-20 00:00:00+00:00,0 days 04:00:00,,163.38299560546875,163.281005859375,162.76699829101562,162.69700622558594,163.0749969482422,162.98900604248047,0.1844045243930308,0.1984193990081672
-31434,269,276,162.48467458083815,162.82655661280373,162.82655661280373,,-10746.71979280611,0.0,-0.0021040878645788297,2025-05-20 06:00:00+00:00,2025-05-20 13:00:00+00:00,0 days 07:00:00,,163.27999877929688,163.03799438476562,162.41299438476562,162.41299438476562,162.84649658203125,162.72549438476562,0.2253416401433838,0.2272149774691519
32110,280,292,163.01033429367385,162.67888132770503,162.67888132770503,,-10642.954737258871,0.0,-0.0020333248649848645,2025-05-20 17:00:00+00:00,2025-05-21 05:00:00+00:00,0 days 12:00:00,,163.00999450683594,163.13400268554688,162.4219970703125,162.67999267578125,162.71599578857422,162.90699768066406,0.21310013035206282,0.207719488446908
30879,296,298,163.17833803171249,162.83832557537397,162.83832557537397,,-10499.244639276956,0.0,-0.0020836862321298444,2025-05-21 09:00:00+00:00,2025-05-21 11:00:00+00:00,0 days 02:00:00,,163.21400451660156,163.302001953125,162.6580047607422,162.6580047607422,162.93600463867188,162.9800033569336,0.21936757129472903,0.23184234951959418
