Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
23499,43,47,101.76391357501649,101.33746010960004,101.33746010960004,,-10021.229983821007,0.0,-0.004190615812962761,2024-11-06 19:00:00+00:00,2024-11-06 23:00:00+00:00,0 days 04:00:00,,101.80799865722656,101.80799865722656,100.25399780273438,100.25399780273438,101.03099822998047,101.03099822998047,0.27664441451609895,0.25379493433614103
24268,51,75,102.1239315589975,101.71107192096053,101.71107192096053,,-10019.277695881015,0.0,-0.004042731529567578,2024-11-07 03:00:00+00:00,2024-11-08 03:00:00+00:00,1 days 00:00:00,,102.16400146484375,102.4010009765625,100.25399780273438,101.03600311279297,101.20899963378906,101.71850204467773,0.2688863682651305,0.21818900731003407
-28800,81,99,101.21811455079452,101.16999816894531,101.56726036543638,,1385.7517972573078,0.0,0.00047537322803092863,2024-11-08 09:00:00+00:00,2024-11-11 04:00:00+00:00,2 days 19:00:00,,102.4010009765625,102.4010009765625,101.11199951171875,100.14099884033203,101.75650024414062,101.27099990844727,0.2267103133574707,0.2033642580304962
-34478,200,230,100.5901465059442,100.49199676513672,100.8796294542122,,3384.006763560497,0.0,0.0009757391177642738,2024-11-15 09:00:00+00:00,2024-11-18 16:00:00+00:00,3 days 07:00:00,,101.20099639892578,101.20099639892578,100.48600006103516,99.41000366210938,100.84349822998047,100.30550003051758,0.2020560832041871,0.22714864930687265
21016,256,294,100.89286934318481,100.88400268554688,100.41945600507655,,-186.3416769189081,0.0,-8.788190578445931e-05,2024-11-19 18:00:00+00:00,2024-11-21 08:00:00+00:00,1 days 14:00:00,,100.93099975585938,101.55799865722656,99.48100280761719,100.34500122070312,100.20600128173828,100.95149993896484,0.30062241782556115,0.2262049258731465
-27514,296,298,100.4941504675499,100.85782136909424,100.85782136909424,,-10006.041185090935,0.0,-0.003618826567042488,2024-11-21 10:00:00+00:00,2024-11-21 12:00:00+00:00,0 days 02:00:00,,101.55799865722656,101.55799865722656,100.2969970703125,100.2969970703125,100.92749786376953,100.92749786376953,0.23243702929141044,0.23067282405210823
-27041,320,324,100.23516028147263,100.60238091505099,100.60238091505099,,-9930.013152592315,0.0,-0.003663591024817503,2024-11-22 10:00:00+00:00,2024-11-22 14:00:00+00:00,0 days 04:00:00,,101.1500015258789,101.1449966430664,100.0459976196289,100.0459976196289,100.5979995727539,100.59549713134766,0.24416624772873224,0.23618701236128295
-28818,357,364,99.77518339655579,99.90699768066406,100.17571986853389,,-3798.624039432218,0.0,-0.0013211129222823192,2024-11-26 00:00:00+00:00,2024-11-26 07:00:00+00:00,0 days 07:00:00,,100.98400115966797,100.98400115966797,99.60399627685547,99.06099700927734,100.29399871826172,100.02249908447266,0.25384827020197,0.2637605291170528
-26420,375,414,98.97022194069473,98.66500091552734,99.33866327391597,,8063.939484922289,0.0,0.0030839682803811552,2024-11-26 18:00:00+00:00,2024-11-28 09:00:00+00:00,1 days 15:00:00,,100.70600128173828,99.21900177001953,98.88800048828125,97.70500183105469,99.79700088500977,98.46200180053711,0.23655411649550917,0.21555042107273106
-31527,431,432,97.56529096663894,97.87530757767301,97.87530757767301,,-9773.893696071198,0.0,-0.0031775297133083136,2024-11-29 02:00:00+00:00,2024-11-29 03:00:00+00:00,0 days 01:00:00,,98.75299835205078,98.75299835205078,97.51300048828125,97.51300048828125,98.13299942016602,98.13299942016602,0.20916606091811585,0.21429693013685533
-30154,451,453,97.52729078645599,97.71805962342388,97.71805962342388,,-5752.44350992978,0.0,-0.001956055945259383,2024-11-29 22:00:00+00:00,2024-12-02 01:00:00+00:00,2 days 03:00:00,,98.75299835205078,98.75299835205078,97.36399841308594,97.36399841308594,98.05849838256836,98.05849838256836,0.20632140477440578,0.22352180088408583
-29372,465,477,97.24830492235031,97.02999877929688,97.57756982569819,,6412.088033765623,0.0,0.0022448323724280073,2024-12-02 13:00:00+00:00,2024-12-03 01:00:00+00:00,0 days 12:00:00,,98.54900360107422,98.02999877929688,97.19000244140625,96.26499938964844,97.86950302124023,97.14749908447266,0.22085372144458462,0.21838241716306142
-28974,563,578,95.96137209864379,96.29824939716887,96.29824939716887,,-9760.682847465709,0.0,-0.0035105510806867635,2024-12-06 15:00:00+00:00,2024-12-09 07:00:00+00:00,2 days 16:00:00,,97.08599853515625,97.08599853515625,95.92400360107422,95.51399993896484,96.50500106811523,96.29999923706055,0.23177169974712197,0.23495288985782725
27353,582,598,96.9826769842987,96.63169773052076,96.63169773052076,,-9600.335528588275,0.0,-0.0036189891297264687,2024-12-09 11:00:00+00:00,2024-12-10 03:00:00+00:00,0 days 16:00:00,,97.01799774169922,97.79900360107422,95.51399993896484,95.51399993896484,96.26599884033203,96.65650177001953,0.22499429461065953,0.24623568144114177
-29889,627,628,96.29435621116043,96.61161656834,96.61161656834,,-9482.594815739969,0.0,-0.0032946931644037836,2024-12-11 08:00:00+00:00,2024-12-11 09:00:00+00:00,0 days 01:00:00,,97.79900360107422,97.79900360107422,96.11499786376953,96.11499786376953,96.95700073242188,96.95700073242188,0.21176437704576045,0.2639955496465655
26560,639,660,97.2476891628177,97.12100219726562,96.89250828266412,,-3364.8058050629243,0.0,-0.001302724688295287,2024-12-11 20:00:00+00:00,2024-12-12 17:00:00+00:00,0 days 21:00:00,,97.24400329589844,98.06300354003906,95.98200225830078,95.98200225830078,96.61300277709961,97.02250289916992,0.22268259207241242,0.2599670216634652
34128,692,697,98.06973505842407,97.79421837632532,97.79421837632532,,-9402.833326666278,0.0,-0.0028093955993112596,2024-12-16 02:00:00+00:00,2024-12-16 07:00:00+00:00,0 days 05:00:00,,98.08200073242188,98.2020034790039,96.95999908447266,96.95999908447266,97.52099990844727,97.58100128173828,0.18517547488175778,0.1811287376824549
33051,706,717,98.25174304824876,97.96920976227146,97.96920976227146,,-9338.00763483555,0.0,-0.002875605838753903,2024-12-16 16:00:00+00:00,2024-12-17 03:00:00+00:00,0 days 11:00:00,,98.25900268554688,98.34400177001953,97.00599670410156,97.55999755859375,97.63249969482422,97.95199966430664,0.17925247719690898,0.16813152012851584
-33003,724,765,97.52629138400589,96.63600158691406,97.80936262084806,,29382.23417342149,0.0,0.009128715800197362,2024-12-17 10:00:00+00:00,2024-12-19 03:00:00+00:00,1 days 17:00:00,,98.34400177001953,97.69499969482422,97.49199676513672,95.7959976196289,97.91799926757812,96.74549865722656,0.1811790854017578,0.258921351478081
20403,770,810,97.59170753436264,97.8270034790039,97.12818128630931,,4800.743158515739,0.0,0.00241102395465731,2024-12-19 08:00:00+00:00,2024-12-23 01:00:00+00:00,3 days 17:00:00,,97.75299835205078,98.73500061035156,95.7959976196289,97.4280014038086,96.77449798583984,98.08150100708008,0.3223623699846776,0.18993632746509803
31926,874,878,98.27674578070129,98.14299774169922,97.97864000226117,,-4270.0398931801365,0.0,-0.0013609327205493793,2024-12-26 02:00:00+00:00,2024-12-26 06:00:00+00:00,0 days 04:00:00,,98.30599975585938,98.44400024414062,97.74400329589844,97.76300048828125,98.0250015258789,98.10350036621094,0.1921287061081354,0.17795280468447908
36818,923,927,98.51175773218232,98.25304136608399,98.25304136608399,,-9525.419167008185,0.0,-0.002626248602747294,2024-12-30 04:00:00+00:00,2024-12-30 08:00:00+00:00,0 days 04:00:00,,98.52100372314453,98.73699951171875,97.77799987792969,97.77799987792969,98.14950180053711,98.25749969482422,0.16447656062545965,0.1745051030017533
-31801,934,972,97.71928286324463,97.67900085449219,98.02017990997979,,1281.008160336402,0.0,0.0004122216984422389,2024-12-30 15:00:00+00:00,2025-01-02 00:00:00+00:00,2 days 09:00:00,,98.73699951171875,98.2770004272461,97.65899658203125,96.927001953125,98.197998046875,97.60200119018555,0.21337537314690194,0.18814619590796186
34459,1020,1037,98.19773958767533,98.30699920654297,97.93198261788393,,3764.9772065599923,0.0,0.0011126490215194185,2025-01-06 01:00:00+00:00,2025-01-06 18:00:00+00:00,0 days 17:00:00,,98.26000213623047,98.91100311279297,97.0479965209961,97.48899841308594,97.65399932861328,98.20000076293945,0.18194153777106667,0.2309774895749605
28787,1045,1058,98.95377277617783,98.62546426311506,98.62546426311506,,-9451.017165537829,0.0,-0.003317796824233943,2025-01-07 02:00:00+00:00,2025-01-07 15:00:00+00:00,0 days 13:00:00,,98.9729995727539,99.16899871826172,97.51799774169922,97.7509994506836,98.24549865722656,98.45999908447266,0.20882976181930316,0.20757534830424904
-36099,1095,1117,97.91927778866042,98.03800201416016,98.18418179775426,,-4285.825816314859,0.0,-0.0012124703958291683,2025-01-09 04:00:00+00:00,2025-01-10 02:00:00+00:00,0 days 22:00:00,,99.08999633789062,98.5,97.9219970703125,97.66600036621094,98.50599670410156,98.08300018310547,0.17287390417850904,0.16473805719423543
-32910,1124,1160,97.64828714415557,97.23100280761719,97.9346954700533,,13732.827515478313,0.0,0.004273340052779018,2025-01-10 09:00:00+00:00,2025-01-13 22:00:00+00:00,3 days 13:00:00,,98.5,98.20099639892578,97.60299682617188,96.3740005493164,98.05149841308594,97.2874984741211,0.18678856276039355,0.24264925842652155
26025,1171,1175,97.7487204214975,97.38803522404507,97.38803522404507,,-9386.832263699389,0.0,-0.0036899224449908896,2025-01-14 09:00:00+00:00,2025-01-14 13:00:00+00:00,0 days 04:00:00,,97.78600311279297,97.88200378417969,96.3740005493164,96.3740005493164,97.08000183105469,97.12800216674805,0.23393170038188563,0.22252204384832236
-27263,1212,1217,96.80032849586105,97.14123130928503,97.14123130928503,,-9294.033402377978,0.0,-0.003521711328061894,2025-01-16 02:00:00+00:00,2025-01-16 07:00:00+00:00,0 days 05:00:00,,97.95800018310547,97.95800018310547,96.7249984741211,96.58100128173828,97.34149932861328,97.26950073242188,0.2319276399949957,0.21790681458512176
-30806,1231,1242,96.36435252779937,96.6691973686379,96.6691973686379,,-9391.05016687166,0.0,-0.0031634606868820025,2025-01-16 21:00:00+00:00,2025-01-17 08:00:00+00:00,0 days 11:00:00,,97.68699645996094,97.68699645996094,96.3499984741211,96.25,97.01849746704102,96.96849822998047,0.1926207724171121,0.19598249345210592
-31648,1248,1248,96.16735580973389,96.4593188757939,96.4593188757939,,-9240.04711466708,0.0,-0.003035989329244426,2025-01-17 14:00:00+00:00,2025-01-17 14:00:00+00:00,0 days 00:00:00,,97.68699645996094,97.68699645996094,96.12899780273438,96.12899780273438,96.90799713134766,96.90799713134766,0.23560441078721633,0.23560441078721633
