Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-33512,275,285,158.627782586559,158.91400146484375,158.96199194164538,,-9591.76704907877,0.0,-0.00180434267955909,2025-02-18 13:00:00+00:00,2025-02-18 23:00:00+00:00,0 days 10:00:00,,159.19400024414062,158.93800354003906,158.60499572753906,158.36599731445312,158.89949798583984,158.6520004272461,0.22549609268895243,0.21394898408925997
-31912,295,329,158.40078362227936,157.07899475097656,158.7526944955345,,42180.92646101496,0.0,0.008344585431185214,2025-02-19 09:00:00+00:00,2025-02-20 19:00:00+00:00,1 days 10:00:00,,159.1280059814453,157.08599853515625,158.39199829101562,156.30799865722656,158.76000213623047,156.6969985961914,0.23904609605447316,0.28908063507728216
24166,336,346,157.6681969039227,157.3260040283203,157.1897420842054,,-8269.433031807432,0.0,-0.0021703354406400477,2025-02-21 02:00:00+00:00,2025-02-21 12:00:00+00:00,0 days 10:00:00,,157.77099609375,158.22000122070312,156.54600524902344,157.26100158691406,157.15850067138672,157.7405014038086,0.34006014578951177,0.30050142234216237
-23026,349,360,157.00082697963256,157.0290069580078,157.49119887977952,,-648.8721820684833,0.0,-0.00017948936268274984,2025-02-21 15:00:00+00:00,2025-02-24 03:00:00+00:00,2 days 12:00:00,,158.16000366210938,157.2550048828125,156.96200561523438,155.80999755859375,157.56100463867188,156.53250122070312,0.35847925619070453,0.3196745203747092
-23195,372,373,156.18984392179414,156.68630677408524,156.68630677408524,,-11515.455858892128,0.0,-0.0031785860067807814,2025-02-24 15:00:00+00:00,2025-02-24 16:00:00+00:00,0 days 01:00:00,,157.1820068359375,157.16799926757812,156.14599609375,156.08299255371094,156.66400146484375,156.62549591064453,0.32878069901519485,0.3437964680029488
25521,382,385,157.10118047324355,156.65697556273358,156.65697556273358,,-11336.553521124868,0.0,-0.0028275084195540368,2025-02-25 01:00:00+00:00,2025-02-25 04:00:00+00:00,0 days 03:00:00,,157.125,157.23800659179688,156.08299255371094,156.54800415039062,156.60399627685547,156.89300537109375,0.2902057057473377,0.28057149951974286
-23874,389,390,156.2048429123088,156.67875581643057,156.67875581643057,,-11314.19667300292,0.0,-0.003033919405353025,2025-02-25 08:00:00+00:00,2025-02-25 09:00:00+00:00,0 days 01:00:00,,157.23800659179688,157.23800659179688,156.18899536132812,156.0800018310547,156.7135009765625,156.65900421142578,0.3275638655982009,0.3302371776536865
23460,408,422,157.03217839300643,156.55780571386958,156.55780571386958,,-11128.783052550472,0.0,-0.0030208628829540007,2025-02-26 03:00:00+00:00,2025-02-26 17:00:00+00:00,0 days 14:00:00,,157.05499267578125,157.125,156.27099609375,156.61199951171875,156.66299438476562,156.86849975585938,0.3096250854244861,0.32015826257705193
-22787,423,438,156.48283539266174,156.87600708007812,156.96824398566244,,-8959.203241157142,0.0,-0.002512554724802829,2025-02-26 18:00:00+00:00,2025-02-27 09:00:00+00:00,0 days 15:00:00,,157.125,156.88800048828125,156.32899475097656,155.9459991455078,156.72699737548828,156.41699981689453,0.33136051139967326,0.3198627615054087
-18739,454,460,155.36886662307356,155.85499572753906,155.95218857192054,,-9109.573288579093,0.0,-0.003128870764339542,2025-02-28 01:00:00+00:00,2025-02-28 07:00:00+00:00,0 days 06:00:00,,156.3939971923828,156.05799865722656,155.33900451660156,154.79100036621094,155.8665008544922,155.42449951171875,0.39047255252075325,0.39867890874495165
17997,461,471,156.3951680344087,155.79298810660913,155.79298810660913,,-10837.43216060883,0.0,-0.003850374249843025,2025-02-28 08:00:00+00:00,2025-02-28 18:00:00+00:00,0 days 10:00:00,,156.50999450683594,157.16000366210938,154.79100036621094,156.12399291992188,155.65049743652344,156.64199829101562,0.4041297613150667,0.43962726759140053
-16156,472,476,155.78485591951477,157.02099609375,,,-19971.0806549444,0.0,-0.00793491875021446,2025-02-28 19:00:00+00:00,2025-03-03 00:00:00+00:00,2 days 05:00:00,,157.16000366210938,157.16000366210938,155.7790069580078,155.76400756835938,156.4695053100586,156.46200561523438,0.43872436950172455,0.4216274568221362
16421,487,496,157.50519818187652,156.8653695645331,156.8653695645331,,-10506.625725396394,0.0,-0.004062269847148747,2025-03-03 11:00:00+00:00,2025-03-03 20:00:00+00:00,0 days 09:00:00,,157.56100463867188,158.46600341796875,155.91600036621094,156.7480010986328,156.7385025024414,157.60700225830078,0.4361047819910396,0.4658395956597299
-14811,497,518,156.613828610941,157.3167556093099,157.3167556093099,,-10411.051772841702,0.0,-0.004488281811404482,2025-03-03 21:00:00+00:00,2025-03-04 18:00:00+00:00,0 days 21:00:00,,158.46600341796875,157.20399475097656,156.08399963378906,155.58799743652344,157.2750015258789,156.39599609375,0.4558513408497715,0.5490338025198455
12440,519,556,157.89920585852462,160.22799682617188,157.07244538997023,,28970.1596375318,0.0,0.014748592020999762,2025-03-04 19:00:00+00:00,2025-03-06 08:00:00+00:00,1 days 13:00:00,,157.93600463867188,161.2760009765625,155.58799743652344,160.19500732421875,156.76200103759766,160.73550415039062,0.542030585877803,0.41799622377338
16531,580,603,159.90424883532194,159.7030029296875,159.26471584492964,,-3326.796066042876,0.0,-0.0012585400769536959,2025-03-07 08:00:00+00:00,2025-03-10 08:00:00+00:00,3 days 00:00:00,,160.093994140625,160.4949951171875,159.27099609375,159.54400634765625,159.6824951171875,160.01950073242188,0.4325046147133916,0.4336507878556631
17777,626,662,159.84424968019317,161.46299743652344,159.2512639856172,,28776.478864283123,0.0,0.010127031529560515,2025-03-11 07:00:00+00:00,2025-03-12 19:00:00+00:00,1 days 12:00:00,,160.1790008544922,162.35400390625,158.96600341796875,161.39100646972656,159.57250213623047,161.87250518798828,0.3899762287697127,0.3724710435431583
-19881,664,692,161.34870322292633,160.88600158691406,161.90868989676127,,9198.971225559932,0.0,0.002867712146238821,2025-03-12 21:00:00+00:00,2025-03-14 01:00:00+00:00,1 days 04:00:00,,162.31399536132812,160.98399353027344,161.343994140625,160.05099487304688,161.82899475097656,160.51749420166016,0.3463089090720902,0.33622694047719115
24392,697,746,161.09628189725112,164.00599670410156,160.64789210966254,,70973.76356869606,0.0,0.018061961285402495,2025-03-14 06:00:00+00:00,2025-03-18 09:00:00+00:00,4 days 03:00:00,,161.1959991455078,164.1840057373047,160.18899536132812,162.98500061035156,160.69249725341797,163.58450317382812,0.29215833036516503,0.259353289703528
27710,762,768,163.61935928846023,163.19371001641562,163.19371001641562,,-11794.741328356116,0.0,-0.0026014603277733084,2025-03-19 01:00:00+00:00,2025-03-19 07:00:00+00:00,0 days 06:00:00,,163.6750030517578,163.88299560546875,163.00900268554688,163.23199462890625,163.34200286865234,163.5574951171875,0.27451271037831637,0.3592824580524364
-21289,769,769,162.61766664729385,163.16192478571148,163.16192478571148,,-11586.71150877297,0.0,-0.0033468573841861637,2025-03-19 08:00:00+00:00,2025-03-19 08:00:00+00:00,0 days 00:00:00,,163.88299560546875,163.88299560546875,162.18899536132812,162.18899536132812,163.03599548339844,163.03599548339844,0.3819767077004767,0.3819767077004767
-18899,780,805,162.35967790708816,161.47799682617188,162.96593674656978,,16662.89074823678,0.0,0.005430419007241616,2025-03-19 19:00:00+00:00,2025-03-20 20:00:00+00:00,1 days 01:00:00,,163.6580047607422,161.59300231933594,162.16400146484375,160.73599243164062,162.91100311279297,161.16449737548828,0.3955046867018662,0.2978127493562318
26585,810,821,161.70330793747954,161.26653412872227,161.26653412872227,,-11611.63170581192,0.0,-0.0027010814703070096,2025-03-21 01:00:00+00:00,2025-03-21 12:00:00+00:00,0 days 11:00:00,,161.73800659179688,162.1320037841797,160.97999572753906,161.4239959716797,161.35900115966797,161.7779998779297,0.29004847311891757,0.3240462443561181
-23469,822,826,161.03671506519117,161.5270697327451,161.5270697327451,,-11508.13369282319,0.0,-0.0030449867743229664,2025-03-21 13:00:00+00:00,2025-03-21 17:00:00+00:00,0 days 04:00:00,,162.1320037841797,162.1320037841797,161.01100158691406,160.73300170898438,161.57150268554688,161.43250274658203,0.3297577239026677,0.34867770496236694
22726,832,861,162.27632123183258,162.5050048828125,161.77809900649805,,5197.0646521696,0.0,0.0014092237810421349,2025-03-24 01:00:00+00:00,2025-03-25 06:00:00+00:00,1 days 05:00:00,,162.30999755859375,163.0240020751953,160.73300170898438,162.5019989013672,161.52149963378906,162.76300048828125,0.318316538225342,0.2305161854952791
