Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
10477,16,30,192.05274334372146,192.468994140625,191.08552968884348,,4361.059599158391,0.0,0.002167377511283819,2025-02-03 16:00:00+00:00,2025-02-04 06:00:00+00:00,0 days 14:00:00,,192.26300048828125,193.15899658203125,190.01699829101562,191.75900268554688,191.13999938964844,192.45899963378906,0.6437867969733783,0.5036871450493449
-17789,48,60,192.26923826673203,191.56900024414062,192.87657389293983,,12456.534183878533,0.0,0.0036419659686797168,2025-02-05 00:00:00+00:00,2025-02-05 12:00:00+00:00,0 days 12:00:00,,193.10499572753906,191.73399353027344,192.23599243164062,190.98699951171875,192.67049407958984,191.3604965209961,0.39021512452637336,0.4075823731819463
-14743,64,79,190.4313149566452,190.47900390625,191.12667360565126,,-703.0781840236331,0.0,-0.0002504259849052115,2025-02-05 16:00:00+00:00,2025-02-06 07:00:00+00:00,0 days 15:00:00,,191.83599853515625,190.95899963378906,190.28500366210938,189.88900756835938,191.0605010986328,190.42400360107422,0.4461570801213493,0.3640266140615657
-17263,82,98,189.6763557813533,188.41700744628906,190.26859470393993,,21740.13030821383,0.0,0.0066394587236583424,2025-02-06 10:00:00+00:00,2025-02-07 02:00:00+00:00,0 days 16:00:00,,190.89999389648438,189.1060028076172,189.5919952392578,187.63999938964844,190.2459945678711,188.3730010986328,0.40165862508594674,0.4228115686914715
18216,104,110,188.8926122386644,188.875,188.3172686927597,,-320.8245395109366,0.0,-9.323942559569254e-05,2025-02-07 08:00:00+00:00,2025-02-07 14:00:00+00:00,0 days 06:00:00,,188.9499969482422,189.58099365234375,187.63999938964844,188.30099487304688,188.2949981689453,188.9409942626953,0.38468658909889086,0.40542870135905035
-15056,112,121,188.07140952511824,188.2239990234375,188.77109900312064,,-2297.3874866947576,0.0,-0.0008113380906993317,2025-02-07 16:00:00+00:00,2025-02-10 02:00:00+00:00,2 days 10:00:00,,189.58099365234375,188.86700439453125,187.70599365234375,187.04200744628906,188.64349365234375,187.95450592041016,0.5027270911012826,0.4289202094859386
18309,127,131,188.7596112694829,188.6540069580078,188.18358669510891,,-1933.5093387971742,0.0,-0.0005594645526383335,2025-02-10 08:00:00+00:00,2025-02-10 12:00:00+00:00,0 days 04:00:00,,188.78500366210938,189.14500427246094,187.63900756835938,188.17599487304688,188.21200561523438,188.6604995727539,0.3787282384537801,0.3598216991711343
-19258,133,145,188.15340695045057,187.8800048828125,188.702537929098,,5265.177018574024,0.0,0.0014530806115569117,2025-02-10 14:00:00+00:00,2025-02-11 02:00:00+00:00,0 days 12:00:00,,189.14500427246094,188.08999633789062,188.11399841308594,187.406005859375,188.62950134277344,187.7480010986328,0.37214321636220415,0.2935020366896296
23120,155,180,188.39459105564728,191.197998046875,187.93679621818586,,64814.76963718483,0.0,0.014880506789070491,2025-02-11 12:00:00+00:00,2025-02-12 13:00:00+00:00,1 days 01:00:00,,188.44400024414062,191.73699951171875,187.2429962158203,190.83799743652344,187.84349822998047,191.2874984741211,0.31179380840818954,0.3815103822671905
17289,183,194,192.03774334914766,192.19200134277344,191.39382137154493,,2666.9664517960523,0.0,0.0008032691435313488,2025-02-12 16:00:00+00:00,2025-02-13 03:00:00+00:00,0 days 11:00:00,,192.29400634765625,192.6790008544922,190.66900634765625,191.89500427246094,191.48150634765625,192.28700256347656,0.4388477098211445,0.3598136572035841
19853,196,198,192.7747725840567,192.343994140625,192.20289657282078,,-8552.244437449654,0.0,-0.0022346204208015807,2025-02-13 05:00:00+00:00,2025-02-13 07:00:00+00:00,0 days 02:00:00,,192.9510040283203,192.9510040283203,191.89500427246094,191.89500427246094,192.42300415039062,192.42300415039062,0.37072725760833586,0.3931521110325064
18610,199,199,192.9977887800856,192.40627403071687,192.40627403071687,,-11008.089485752276,0.0,-0.0030648783755898856,2025-02-13 08:00:00+00:00,2025-02-13 08:00:00+00:00,0 days 00:00:00,,193.05299377441406,193.05299377441406,191.89500427246094,191.89500427246094,192.4739990234375,192.4739990234375,0.4282128663549613,0.4282128663549613
-16323,203,213,191.91225803541914,191.96200561523438,192.59159214719492,,-812.0297453240362,0.0,-0.0002592204391969055,2025-02-13 12:00:00+00:00,2025-02-13 22:00:00+00:00,0 days 10:00:00,,193.05299377441406,192.25100708007812,191.71600341796875,191.16700744628906,192.3844985961914,191.7090072631836,0.4354640985843908,0.41184798309655296
