Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-27489,22,26,191.01129339622605,191.34576438378699,191.34576438378699,,-9194.272977062514,0.0,-0.0017510534671221212,2025-05-05 21:00:00+00:00,2025-05-06 01:00:00+00:00,0 days 04:00:00,,191.69400024414062,191.44500732421875,190.98199462890625,190.84300231933594,191.33799743652344,191.14400482177734,0.24297600920630363,0.24519029185610597
-24903,34,35,190.56531223786376,190.98185899867462,190.98185899867462,,-10373.263984472846,0.0,-0.002185847759590853,2025-05-06 09:00:00+00:00,2025-05-06 10:00:00+00:00,0 days 01:00:00,,191.3520050048828,191.3520050048828,190.44400024414062,190.44400024414062,190.89800262451172,190.89800262451172,0.27357878721896317,0.2784656766503096
19161,48,59,191.2167110927443,191.08200073242188,190.6883168126698,,-2581.185214138077,0.0,-0.0007044905204811602,2025-05-06 23:00:00+00:00,2025-05-07 10:00:00+00:00,0 days 11:00:00,,191.25900268554688,191.5030059814453,190.3070068359375,190.70799255371094,190.7830047607422,191.10549926757812,0.3373253971233166,0.3000405425323092
21728,62,66,191.6227333263356,191.16497017620372,191.16497017620372,,-9946.277726065531,0.0,-0.002388877051201943,2025-05-07 13:00:00+00:00,2025-05-07 17:00:00+00:00,0 days 04:00:00,,191.6199951171875,191.66299438476562,190.8679962158203,190.8939971923828,191.2439956665039,191.27849578857422,0.30659316938132314,0.3086676547235307
19982,76,98,191.69373533523896,192.89300537109375,191.20163766533122,,23963.813856450513,0.0,0.006256177510222116,2025-05-08 03:00:00+00:00,2025-05-09 01:00:00+00:00,0 days 22:00:00,,191.7310028076172,193.49899291992188,190.656005859375,192.81500244140625,191.1935043334961,193.15699768066406,0.31584615183737513,0.31541496583233225
-20964,99,109,192.75922399797454,192.67599487304688,193.2321251342954,,1744.8153749836597,0.0,0.00043177765090263165,2025-05-09 02:00:00+00:00,2025-05-09 12:00:00+00:00,0 days 10:00:00,,193.49899291992188,192.95199584960938,192.7449951171875,192.343994140625,193.1219940185547,192.6479949951172,0.30859969832310313,0.2884883012818583
22961,110,124,192.96878065222717,193.6840057373047,192.5292731633116,,16422.283178464946,0.0,0.0037064290019352963,2025-05-09 13:00:00+00:00,2025-05-12 04:00:00+00:00,2 days 15:00:00,,192.9720001220703,194.2100067138672,192.343994140625,193.26199340820312,192.65799713134766,193.73600006103516,0.28823939848382374,0.2657403581273529
22814,128,144,194.7888613773413,195.36399841308594,194.33427599168294,,13121.176333478033,0.0,0.0029526176788439162,2025-05-12 08:00:00+00:00,2025-05-13 00:00:00+00:00,0 days 16:00:00,,194.86199951171875,195.79600524902344,193.36700439453125,195.27200317382812,194.114501953125,195.53400421142578,0.3109912341293019,0.33567782243835936
-20320,145,150,194.78213740570357,195.29351001979035,195.29351001979035,,-10391.091518243393,0.0,-0.002625356826338132,2025-05-13 01:00:00+00:00,2025-05-13 06:00:00+00:00,0 days 05:00:00,,195.78799438476562,195.67599487304688,194.7740020751953,194.7740020751953,195.28099822998047,195.2249984741211,0.3304146499929855,0.29274818202259834
24791,156,170,195.71388647506777,195.89500427246094,195.30047998349463,,4490.0913151740915,0.0,0.0009254212905134285,2025-05-13 12:00:00+00:00,2025-05-14 02:00:00+00:00,0 days 14:00:00,,195.7259979248047,196.406005859375,194.88099670410156,195.75,195.30349731445312,196.0780029296875,0.2851066003868847,0.2878309549509848
